track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics
70wYA8oYHoMzhRRkARoMhU,The Killers,Sam's Town,When You Were Young,77,220426,False,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4,alt-rock,1,19,1,3.673766666666667,"[Verse 1]
You sit there in your heartache
Waiting on some beautiful boy to
To save you from your old ways
You play forgiveness; watch it now, here he comes

[Chorus 1]
He doesn't look a thing like Jesus
But he talks like a gentleman
Like you imagined
When you were young

[Verse 2]
Can we climb this mountain? I don't know
Higher now than ever before
I know we can make it if we take it slow
Let's take it easy, easy now, watch it go

[Chorus 2]
We're burning down the highway skyline
On the back of a hurricane that started turnin'
When you were young
When you were young

[Interlude]
And sometimes you close your eyes
And see the place where you used to live
When you were young

[Bridge]
They say the devil's water, it ain't so sweet
You don't have to drink right now
But you can dip your feet
Every once in a little while

[Verse 1]
You sit there in your heartache
Waiting on some beautiful boy to
To save you from your old ways
You play forgiveness; watch it now, here he comes

[Chorus 1]
He doesn't look a thing like Jesus
But he talks like a gentleman
Like you imagined
When you were young
(
Talks like a gentleman
Like you imagined when
)
When you were young

[Outro]
I said he doesn't look a thing like Jesus
He doesn't look a thing like Jesus
But more than you'll ever know"
1wmaAfrbe1JLiyt7SpZeQU,Jon Bon Jovi,Blaze Of Glory,Santa Fe,56,341666,False,0.518,0.507,3,-9.693,0,0.0295,0.126,0.0,0.0457,0.299,140.106,4,hard-rock,0,8,1,5.6944333333333335,"[JACK]
Folks, we finally got our headline
""Newsies Crushed as Bulls Attack""
Crutchie's calling me
Dumb crip's just too damn slow

Guys are fightin', bleedin', fallin'
Thanks to good ole' Captain Jack
Captain Jack just wants to close his eyes and GO!

Let me go
Far away
Somewhere they won't ever find me, and tomorrow won't remind me of today
And the city's finally sleepin'
And the moon looks old and grey
I get on a train that's bound for Santa Fe

And I'm gone
And I'm done
No more running. No more lying
No more fat old man denying me my pay
Just a moon so big and yellow, it turns night right into day
Dreams come true. Yeah they do. In Santa Fe

Where does it say you gotta live and die here?
Where does it say a guy can't catch a break?
Why should you only take what you're given?
Why should you spend your whole life living trapped where there ain't no future
Even at 17!
Breaking your back for someone else's sake!
If the life don't seem to suit ya', how about a change of scene?
Far from the lousy headlines, and the deadlines in between

Santa Fe, my old friend
I can't spend my whole life dreaming
Though I know thats all I seem inclined to do
I ain't getting any younger
And I wanna start brand new

I need space. And fresh air
Let 'em laugh in my face. I don't care
Save my place- I'll be there
Just be real is all I'm asking
Not some painting in my head
Cause I'm dead if I can't count on you today
I got nothing if I ain't got Santa Fe"
1hRa373L1NxacnE6HdEVSF,Sumo,Sí o Sí - Diario del Rock Argentino - Sumo,Los Viejos Vinagres,37,197760,False,0.767,0.72,6,-8.412,0,0.112,0.00917,3.02e-05,0.0991,0.828,124.625,4,punk-rock,0,19,1,3.296,"[Letra de ""Los Viejos Vinagres""]

[Verso 1]
Dale, dale con el look
Pero no termines como el Capitán Cook
Dale, dale con el look
Pero no termines como el Capitán Cook

[Pre-Estribillo]
Para vos lo peor
Es la libertad
Para vos lo peor
Es la libertad

[Estribillo]
Estoy rodeado de viejos vinagres
Todo alrededor
Estoy rodeado de viejos vinagres
Todo alrededor

[Verso 2]
No te olvides de posar
En la disco o en el bar
No te olvides de posar
En la disco o en el bar

[Pre-Estribillo]
Para vos lo peor
Es resbalar
Para vos lo peor
Es resbalar

[Estribillo]
Estoy rodeado de viejos vinagres
Todo alrededor
Estoy rodeado de viejos vinagres
Todo alrededor

[Interludio Instrumental]

[Estribillo]
Estoy rodeado de viejos vinagres
Todo alrededor
Estoy rodeado de viejos vinagres
Todo alrededor

[Outro]
Juventud, divino tesoro"
73ej5lGd0Pyji6pbIBQ9fi,Scorpions,Lovedrive,Holiday (2015 - Remaster),22,391360,False,0.436,0.426,2,-8.683,0,0.0311,0.371,0.0133,0.242,0.305,117.95,4,hard-rock,0,25,1,6.522666666666667,"[Verse 1]
Wake up, the house is on fire
And the cat's caught in the dryer
Philosophy's a liar when your home is your headstone
""Icon"" is the last chance for hope
When there's no such thing as heroes
Your faith lies in the ditch that you dug yourself in

[Pre-Chorus]
Last chance to piss it all away
Nothin' but hell to pay when the lights are going down

[Chorus]
Oh-oh-oh, deadbeat holiday
Celebrate your own decay
There's a vacant sign that's hangin' high
On a noose over your home
Oh-oh-oh, deadbeat holiday
Get on your knees and pray
There's a vacant sign that's hangin' high
But at least you're not alone

[Verse 2]
Christmas lights in the middle of August
Grudges come back to haunt us
Your oldest allies are your long lost enemies
Grounded in a duplex to find
That you're livin' on a landmine
Vacation hotspots is a cemetery drive

[Pre-Chorus]
Last chance to piss it all away
Nothin' but hell to pay when the lights are going down

[Chorus]
Oh-oh-oh, deadbeat holiday
Celebrate your own decay
There's a vacant sign that's hangin' high
On a noose over your home
Oh-oh-oh, deadbeat holiday
Get on your knees and pray
There's a vacant sign that's hangin' high
But at least you're not alone

[Bridge]
Holiday!
Suicide!

[Pre-Chorus]
Last chance to piss it all away
Nothin' but hell to pay when all you wanna do
'Na do, give up! (Give up!)

[Chorus]
Deadbeat holiday
Celebrate your own decay
There's a vacant sign that's hangin' high
On a noose over your home
Oh-oh-oh, deadbeat holiday
Get on your knees and pray
There's a vacant sign that's hangin' high
But at least you're not alone
Oh-oh-oh, deadbeat holiday
Celebrate your own decay
There's a vacant sign that's hangin' high
But at least you're not alone

[Outro]
Holiday!"
1yhoppn03RhuWge08NDqKR,Mike Laure,Lo Mejor De Mike Laure,Quiero Amanecer,40,98092,False,0.708,0.746,9,-5.381,1,0.0963,0.542,1.9e-05,0.113,0.965,92.075,4,rock-n-roll,0,15,1,1.6348666666666667,"Ay primo Nacho, quiero amanecer (quiero amanecer)
Con mi guitarra cantando (quiero amanecer)
Con los amigos parrandeando (quiero amanecer)
Quiero amanecer bailando
Quiero amanecer cantando (quiero amanecer)
Allá por Chapala (quiero amanecer)
Con mis chamacas bailando (quiero amanecer)
Con mis amigos parrandeando (quiero amanecer)
Pero no trabajando (quiero amanecer)
(Quiero amanecer) (Quiero amanecer)
(Quiero amanecer) (Quiero amanecer)
Ay primo Nacho, quiero amanecer (quiero amanecer)
Con mi guitarra cantando (quiero amanecer)
Con los amigos parrandeando (quiero amanecer)
Quiero amanecer bailando
Quiero amanecer cantando (quiero amanecer)
Allá por Chapala (quiero amanecer)
Con mis chamacas bailando (quiero amanecer)
Con mis amigos parrandeando (quiero amanecer)
Pero no trabajando (quiero amanecer)
(Quiero amanecer) (Quiero amanecer)
(Quiero amanecer) (Quiero amanecer)"
1EdBydtl6NRiHUiyOQCZVX,Bakufu Slump,SINGLES,旅人よ 〜The Longest Journey,38,257838,False,0.286,0.909,2,-5.966,1,0.0975,0.000731,0.0,0.299,0.61,177.813,4,j-rock,0,24,1,4.2973,
6Pt0UcyBb3Hf08G0OkQqth,Bobby Darin,I Got Rhythm,18 Yellow Roses,43,137826,False,0.604,0.412,4,-13.994,1,0.0306,0.784,1.38e-06,0.18,0.689,128.71,4,rockabilly,0,15,1,2.2971,"[Verse 1]
Eighteen yellow roses came today
Eighteen yellow roses in a pretty bouquet
When the boy came to the door, I didn't know what to say
When eighteen yellow roses came today

[Verse 2]
I opened up the box to see what it said
I couldn't believe my eyes when I had read
""Though you belong to another, I love you anyway""
Yes eighteen yellow roses came today

[Bridge]
I never doubted your love for a minute
I always thought that you could be true
But now this box and the flowers in it
I guess there's nothin' left for me to do

[Verse 3]
But ask to meet the boy that's done this thing
To see if he's made plans to buy you a ring
'Cause eighteen yellow roses will fade and die someday
But a father's love will never fade away"
6NgqDV3AFkXJWGFArVUQ9A,Brian Hyland,Christmas time but not Christmas songs 2022,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini - Single Version,0,143733,False,0.814,0.427,2,-11.543,1,0.0918,0.558,0.0,0.0248,0.964,123.109,4,rockabilly,0,65,1,2.39555,
3CLlelB1UWvrGYCyvdAA4B,Karakoram;Faris Shafi;Talha Anjum,Ye Dunya,Ye Dunya,52,312337,False,0.535,0.665,9,-7.67,0,0.0629,0.101,0.0,0.367,0.322,75.033,4,rock,0,8,3,5.205616666666667,"[Chorus: Sherry Khattak]
چہرے بدلتے جائیں گے
چلتی جائے گی
چلتی جائے گی
یہ دنیا
رُکتی ہے کہاں کسی کے بھی لئے؟

[Verse 1: Talha Anjum]
چہرے بدلتے رہے
زندگی ویسے ہی چلتی رہی
دنیا بدلتی ہے فطرتاً
اس میں ہماری کوئی غلطی نہیں
پلتی رہی دل میں اداسی
اندھیروں سے لے کے روشنی تک
خامیوں سے خاموشیوں تک
ہوش سے لے کے مدہوشیوں تک
افسوس نہیں کہ افسانے لکھے
وہ افسانے مبنی افسردگی پر
خدا، تُو دیتا ہے بے حساب
میرے درد میں تھوڑی تو کمی کر
کھلیں نہ کیوں یہاں اب وہ گالب
کیوں رہی بہار کی کمی بس؟
قسمت ہمارے ہی ہاتھ میں
اُس پہ اختیار کی ہے کمی بس
وہ لوگ بھی گزر گئے
وہ گھر بھی جل چکے
وہاں اب کچھ نہیں
وہاں سے اب گرد اٹھے
زخم تو بھریں گے دوست
وقت کے مرہم میں شِفا ہے
پر وقت بے رحم ہے دوست
وہ کب کسی کے لئے رُکا ہے؟
جھکے نہ سر
پھیلیں نہ ہاتھ
ہماری اب بس یہی دعا ہے
کبھی کبھی آئے سوچ
جو ہوا وہ ٹھیک ہی ہوا ہے
صبر سے سبق جو ملے ہیں
صبر سے اب میری صلح ہے
کہ کوئی نہیں اگر تیرا
تو میری جان، خدا ہے

[Chorus: Sherry Khattak]
چہرے بدلتے جائیں گے
چلتی جائے گی
چلتی جائے گی
یہ دنیا
رُکتی ہے کہاں کسی کے بھی لئے؟
کسی کے بھی لئے؟

[Verse 2: Faris Shafi]
کر wait ایک منٹ رکیں، میرا
Okay then شفیع بھائی, ""Take 1""
کہا سنا معاف کیجئے گا
شالیمار گارڈن میں ساڑھے پانچ بجے
میرا شوٹ کے لئے hair and make-up
جلدی میرے shades لا
لیکن پہلے check the parameter
گانوں کے بڑھتے decibels
چیک پہ بڑھتے decimal
It's incredible!
میں عصمت چغتائی
کیسے قسمت کھل آئی
I think about this at night
جیویں بارشاں دے weather دا Marshall Mathers
میرا animalistic instinct
Mad magician یا mathematician?
I never take second position
I am getting ballistic, cataclysmic
بالکل اصلی
لکھوں meticulously
لفظ میرے medicinal سے
لوو کیا میں نے قلم سے
سچ بولا میں نے قسم سے
رنگ دیکھو کیسے بدلتے دکھائی دیتے ہیں سب
کرتے قبضے
باتیں پکی، وعدے کچے
I've had enough of it, but I keep on going
Got no option, but to keep flowing
Keep the toxic outta' my zone
رکھیں تشریف اپنی off of my throne
But before I got to go, let me tell you this
One thing I need you to know
If you ever need a friend, you can call my phone
'Cause you are not alone

[Instrumental-Break: Faris Shafi]
You are not alone
You are not alone

[Bridge: Sherry Khattak & Talha Anjum]
شہروں میں گھوموں
میں ڈھونڈوں کیا؟
شہروں میں گھوموں
بے وجہ
سب کچھ میں کہہ دوں
دل میں ہے کیا؟
سب کچھ میں کہہ دوں
بے وجہ
سب کچھ میں کہہ دوں
چہرے بدلتے رہے
ہم اسی شہر میں چلتے رہے
سب کچھ میں کہہ دوں
گھر تھا ویراں میرا
اور ہم اکیلے ہی جلتے رہے
ڈھلے شام اور دن چڑھے
چلو روشنی کی سمت چلیں
اپنی ذات پہ یقین میرا
عزائم ہی مجھے عظیم کریں
حکیم ہے قلم علیل کے لیے
کہنے کو تیرے رفیق تو ہیں
پھر پیٹھ پیچھے کیوں یہ حریف بنے؟
عجیب یہ!

[Chorus: Sherry Khattak]
چہرے بدلتے جائیں گے
چلتی جائے گی
چلتی جائے گی
یہ دنیا
رُکتی کہاں کسی کے بھی لئے؟
کسی کے بھی لئے؟

[Outro: Talha Anjum, Faris Shafi & Sherry Khattak]
کہ کوئی نہیں اگر تیرا
تو میری جان، خدا ہے
'Cause you are not alone
کہ کوئی نہیں اگر تیرا
تو میری جان، خدا ہے
'Cause you are not alone
دنیا
You are not alone
کہ کوئی نہیں اگر تیرا
تو میری جان، خدا ہے"
1964zxkJByManoIYrUkSHU,Tihuana,Nova Bis - Tihuana,Tropa De Elite,39,194773,False,0.716,0.881,2,-5.879,1,0.0935,0.0434,0.0,0.0383,0.962,144.324,4,punk-rock,0,14,1,3.2462166666666668,"[Letra de ""Tropa de Elite""]

[Intro]
Agora o bicho vai pegar!

[Verso 1]
Tô chegando de bicho, tô chegando e é de bicho
Pode parar com essa história de se fazer de difícil
Que eu tô, que eu tô chegando, tô chegando e é de bicho
Pode parar com essa marra, pode parando com isso
Não dá bobeira não, 'cê tá na minha mão
Segunda-feira é só história pra contar
Não vem com ideia não, não quero confusão
Mas vamo junto que hoje o bicho vai pegar

[Refrão]
Chegou a tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!

[Verso 2]
Chega pra lá, chega pra lá
Chega pra lá, tô chegando e vou passar
Cheguei de repente, vai ser diferente
Sai da minha frente
Sai da minha frente, meu irmão, não
Não vem com isso não
Tô chegando é de ladrão
Porque quando eu pego levo pela mão
Não mando recado eu vou na contramão
Não dá bobeira não, 'cê tá na minha mão
Segunda-feira é só história pra contar
Não vem com ideia não, não quero confusão
Mas vamo junto que hoje o bicho vai pegar

[Pré-Refrão]
Tem dia que a criança chora, mas a mãe não escuta
E você nada pra fora, mas a vala te puxa
Hoje pode ser meu dia, pode até ser o seu
A diferença é que eu vou embora mas eu levo o que é meu

[Refrão]
Tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!

[Ponte]
Muro de concreto, bom de derrubar!
É Tihuana, pau vai quebrar!

[Refrão]
Tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral, também vai pegar você!
Tropa de elite, osso duro de roer
Pega um, pega geral e também vai pegar você!

[Saída]
Vai pegar você!
Vai pegar você!
Tá de bobeira"
